wz_IMU		ax_IMU		ay_IMU		w_fl		w_fr		w_rl		w_rr		delta		vx_GSS		vy_GSS		T_fl		T_fr		T_rl		T_rr		vx			vy			wz			sr_fl		sr_fr		sr_rl		sr_rr		sa_fl		sa_fr		sa_rl		sa_rr		Fz_fl		Fz_fr		Fz_rl		Fz_rr		phi_fl		phi_fr		phi_rl		phi_rr
0.007086	8.651449	-0.254146	11.139416	11.313458	11.017887	11.089095	-0.000868	2.209137	-0.008663	8.786184	8.982649	16.555512	16.739213	1.776264	0.004580	0.005866	0.413889	0.430206	0.398457	0.401836	0.003727	0.003785	0.005495	0.005297	486.190249	470.361137	958.760320	939.904762	-0.032783	-0.032336	-0.028433	-0.027409	
-0.012825	8.614779	-0.706236	11.341168	11.386655	11.343686	11.359093	-0.000868	2.356053	-0.006346	5.624021	4.996057	15.824491	15.360016	1.847612	0.009761	-0.010017	0.376563	0.391256	0.376867	0.387887	0.009079	0.009304	0.014517	0.014063	501.081196	457.094298	974.150472	921.753500	-0.106786	-0.102703	-0.074608	-0.072308	
0.009922	6.943004	0.575518	11.792475	11.764648	12.019623	11.991945	-0.000321	2.766318	0.007192	6.338375	5.117363	16.284394	14.976857	2.082256	-0.006047	0.026766	0.284320	0.261352	0.309055	0.285719	-0.006803	-0.006234	-0.012113	-0.008428	506.619727	542.465005	881.524238	924.222955	0.106764	0.141878	0.064994	0.074147	
-0.015674	7.895397	-0.534799	11.880182	11.815969	12.104136	12.021423	0.000623	2.615166	-0.001543	7.885335	9.024319	15.289482	16.587744	1.998048	0.002799	-0.039555	0.321875	0.346872	0.346782	0.370279	0.007031	0.010252	0.007462	0.009575	515.800849	482.491674	949.449872	909.772148	-0.078546	-0.060882	-0.072314	-0.061779	
-0.004027	8.420469	0.402786	12.585347	12.679392	12.633079	12.704202	0.000623	2.644114	-0.003777	7.667518	6.555067	16.229906	15.009882	2.077722	-0.003809	0.015566	0.369143	0.366823	0.374338	0.369501	-0.005860	-0.004886	-0.007791	-0.007615	472.203959	497.290889	928.568272	958.451698	0.052245	0.071707	0.040265	0.045975	
0.002119	8.705280	-0.713475	12.639543	12.569888	12.775333	12.705845	-0.000449	2.735256	-0.003328	5.990203	6.519494	15.443541	16.121803	2.031348	0.010202	-0.021372	0.391076	0.401281	0.406022	0.416439	0.009256	0.012599	0.013333	0.014035	499.394523	454.956769	978.021171	925.087140	-0.105884	-0.082764	-0.081612	-0.072169	
-0.016595	6.413855	-0.029334	13.062394	13.090417	13.261720	13.301926	0.000253	2.820390	-0.002947	6.118965	4.998777	15.833561	14.537865	2.375912	0.002284	0.004726	0.238517	0.238166	0.257417	0.258172	0.000344	0.000330	0.000497	0.000417	540.137488	538.310442	890.316955	888.140588	-0.006438	-0.009407	-0.003452	-0.003908	
-0.002241	7.939808	-0.009343	13.391347	13.330802	13.629883	13.549153	0.000455	2.918391	-0.001825	9.333399	9.282857	16.363963	16.286229	2.275021	-0.000274	-0.006534	0.322092	0.320734	0.345640	0.342366	0.000141	0.000148	0.000137	0.000141	498.843691	498.261772	932.455514	931.762335	-0.001173	-0.001135	-0.001198	-0.001170	
-0.014979	9.329212	-0.303789	13.967184	13.954171	13.925757	13.916251	0.000455	3.002154	-0.001834	7.447357	7.458315	16.121022	16.162157	2.194914	0.005286	-0.011358	0.427268	0.434969	0.423033	0.431068	0.004599	0.004679	0.005912	0.005857	470.117482	451.196443	980.591418	958.052769	-0.038028	-0.037549	-0.030582	-0.030300	
0.011859	8.093207	0.072239	14.261289	14.260760	14.400845	14.402365	0.000188	3.112497	-0.000781	5.045110	4.510031	15.810398	15.196508	2.378326	0.001022	0.011139	0.353045	0.345285	0.366286	0.358645	-0.000898	-0.000868	-0.001440	-0.001506	491.757340	496.256655	932.771435	938.130996	0.012297	0.013893	0.007456	0.007799	
-0.003090	6.429329	-1.278452	14.096917	14.067254	14.412089	14.367268	0.000206	3.354124	0.006068	6.450730	6.671616	15.519137	15.755778	2.608112	0.020201	-0.022436	0.209783	0.219974	0.236831	0.245993	0.012335	0.014486	0.016220	0.019491	579.331392	499.704871	938.585573	843.734859	-0.287807	-0.220144	-0.187042	-0.158079	
-0.006593	7.183003	-0.095771	14.809542	14.821875	15.011122	15.025031	0.000206	3.287505	0.000380	10.734779	8.885611	17.705347	15.562088	2.626910	0.008281	0.019008	0.274088	0.263942	0.291433	0.281268	0.001373	0.001171	0.001502	0.001272	522.597785	516.632829	916.283143	909.177716	-0.012558	-0.017027	-0.011672	-0.013932	
0.009416	8.337139	-0.030439	15.688896	15.424253	15.529148	15.374349	-0.000003	3.494657	0.005251	8.737887	8.778316	16.691737	16.709749	2.535839	0.000100	-0.011337	0.388259	0.372306	0.374123	0.367866	0.000399	0.000444	0.000571	0.000644	489.311969	487.416130	945.253502	942.995188	-0.004546	-0.003920	-0.003466	-0.003335	
-0.010625	8.790445	-0.309464	15.800024	15.760615	15.795889	15.784724	0.000814	3.532121	0.003307	6.085434	6.349159	15.905557	15.987306	2.531868	0.007410	-0.006030	0.402066	0.402639	0.401700	0.404785	0.004366	0.004239	0.006264	0.006272	485.489499	466.214967	967.431967	944.472241	-0.041283	-0.042831	-0.032396	-0.032438	
-0.003423	8.002740	0.271955	16.028945	16.042881	16.289159	16.292868	0.000138	3.567301	0.001519	5.620441	5.234245	15.795056	15.268741	2.678851	-0.004187	0.007262	0.348521	0.345237	0.370413	0.366199	-0.003481	-0.003313	-0.005614	-0.005418	488.734133	505.672438	924.483444	944.660269	0.042365	0.048280	0.029047	0.030729	
-0.010178	7.443575	1.107817	16.529810	16.504778	16.838246	16.798065	0.000138	3.547422	-0.002209	6.490640	6.908780	15.285835	15.782607	2.889928	-0.026617	0.002155	0.287542	0.284423	0.311565	0.307246	-0.012845	-0.012647	-0.019876	-0.017760	478.224222	547.222979	879.070125	961.261100	0.188598	0.193883	0.127545	0.132990	
0.002551	9.622458	-0.979591	16.403867	16.433282	16.610358	16.645077	0.000201	3.635405	-0.001758	7.354734	8.868469	15.319231	17.132348	2.527911	0.018177	-0.015509	0.454603	0.468159	0.472914	0.487082	0.018678	0.016177	0.017509	0.018654	484.693180	423.680785	1016.751968	944.074308	-0.111148	-0.082989	-0.112696	-0.095403	
0.002727	7.702295	0.832199	17.292077	17.448840	17.408513	17.554997	-0.000534	3.739384	-0.001071	4.932323	3.408674	15.672235	13.898305	2.972365	-0.015659	0.020220	0.314418	0.315372	0.323269	0.323375	-0.009334	-0.007304	-0.015095	-0.018065	479.425167	531.257453	895.533933	957.276293	0.162554	0.284068	0.077532	0.092460	
0.005181	6.046752	0.021356	17.221538	17.139907	17.608247	17.483047	-0.000534	3.705079	-0.005193	6.799552	7.851114	15.345793	16.617849	3.205464	-0.007030	-0.019003	0.204466	0.207458	0.231516	0.231635	-0.000245	-0.000263	-0.000269	-0.000300	550.710520	552.040633	883.134662	884.719085	0.005315	0.003678	0.003469	0.002859	
-0.009791	7.464596	0.204351	17.748273	17.832726	17.933923	18.028847	0.000341	4.122775	0.008555	10.223913	10.193785	16.748840	16.777391	3.117782	-0.005112	0.006932	0.282574	0.285186	0.295990	0.299320	-0.002946	-0.002704	-0.003017	-0.002818	507.235413	519.963141	916.217104	931.378309	0.026449	0.029594	0.025873	0.027820	
0.032369	9.111667	-0.877573	18.283049	18.295363	18.116593	18.125405	-0.000309	4.094991	0.003863	8.335953	8.551417	16.652594	16.911676	2.809903	0.024175	-0.005811	0.462155	0.466835	0.448839	0.453206	0.012426	0.018830	0.018780	0.017014	496.005752	441.347358	1000.468271	935.359465	-0.114636	-0.096281	-0.096030	-0.087193	
0.015779	9.168601	1.206775	18.988933	19.022506	19.047291	19.071352	-0.000163	4.016690	-0.002801	4.979327	3.739245	15.760737	14.307159	3.101244	-0.024526	0.029268	0.385653	0.372212	0.389912	0.375736	-0.016312	-0.013218	-0.020666	-0.023847	428.700362	503.862595	922.888498	1012.421374	0.164092	0.222037	0.105406	0.121047	
-0.028677	6.541759	-0.073291	18.664402	18.584684	19.075478	18.956517	-0.000163	4.057421	-0.003849	4.660848	6.478089	14.923889	17.049341	3.392281	-0.011165	-0.053039	0.226256	0.244534	0.253267	0.269437	0.000828	0.000906	0.000969	0.001220	540.600100	536.035303	900.842726	895.405162	-0.020298	-0.012433	-0.010678	-0.008618	
0.005220	6.768867	-0.407361	18.890821	19.017553	19.234830	19.422835	0.000430	4.212140	-0.000581	9.516736	9.112820	16.668333	16.286137	3.450771	0.011330	0.012691	0.234501	0.237219	0.256985	0.263589	0.005232	0.004983	0.005625	0.005350	545.726571	520.354653	921.260940	891.038038	-0.061581	-0.068799	-0.055039	-0.059164	
0.014039	9.046589	0.437242	19.919667	19.885223	19.897374	19.879192	-0.000434	4.387123	0.002866	9.851136	9.237388	17.326725	16.544186	3.102401	-0.009315	0.020322	0.450460	0.436427	0.448836	0.435990	-0.007712	-0.006694	-0.008803	-0.009146	457.845264	485.078264	952.090675	984.530488	0.050222	0.053625	0.045467	0.047223	
0.005194	8.774389	0.053330	20.363627	20.253250	20.256437	20.186456	-0.000434	4.373782	-0.001150	4.465085	5.283678	14.809260	15.709090	3.323249	-0.005321	-0.006757	0.377006	0.372944	0.369760	0.368418	-0.000647	-0.000697	-0.001044	-0.000986	476.117220	479.438780	956.695024	960.651650	0.009644	0.007933	0.005407	0.005108	
